f,4,0,90,0.95s,0.95s,EPP-PSL,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49,50,52,55,56,57,58,59,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,0,90,0.99s,0.99s,EPP-PSL,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49,50,52,55,56,57,58,59,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,0,90,1.03s,1.03s,EPP-PSL,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,19,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,45,46,47,48,49,50,52,55,56,57,58,59,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,0,95,0.95s,0.95s,EPP-PSL,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,55,56,58,59,60,61,62,63,65,66,67,68,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,86,87,0,0,0,0,0,0,0,0,0,0,0,0
f,4,0,95,0.99s,0.99s,EPP-PSL,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,55,56,58,59,60,61,62,63,65,66,67,68,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,86,87,0,0,0,0,0,0,0,0,0,0,0,0
f,4,0,95,1.03s,1.03s,EPP-PSL,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,55,56,58,59,60,61,62,63,65,66,67,68,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,86,87,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,100,0.95s,0.95s,EPP-PSL,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0
f,4,1,100,0.99s,0.99s,EPP-PSL,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0
f,4,1,100,1.03s,1.03s,EPP-PSL,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,36,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,78,79,80,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0
f,4,1,70,0.95s,0.95s,EPP-PSL,1,2,4,5,7,8,9,11,14,15,18,19,20,21,22,25,27,30,31,32,33,34,37,38,39,40,41,43,46,48,49,51,53,55,56,57,58,60,63,64,65,66,67,68,69,70,71,74,76,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,70,0.99s,0.99s,EPP-PSL,1,2,4,5,7,8,9,11,14,15,18,19,20,21,22,25,27,30,31,32,33,34,37,38,39,40,41,43,46,48,49,51,53,55,56,57,58,60,63,64,65,66,67,68,69,70,71,74,76,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,70,1.03s,1.03s,EPP-PSL,1,2,4,5,7,8,9,11,14,15,18,19,20,21,22,25,27,30,31,32,33,34,37,38,39,40,41,43,46,48,49,51,53,55,56,57,58,60,63,64,65,66,67,69,70,71,74,76,77,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,75,0.95s,0.95s,EPP-PSL,1,2,4,5,7,8,9,10,11,12,13,14,15,17,19,20,21,22,25,27,29,30,32,33,34,37,38,39,40,42,44,48,49,50,51,52,53,54,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,76,78,79,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,75,0.99s,0.99s,EPP-PSL,1,2,4,5,7,8,9,10,11,12,13,14,15,17,19,20,21,22,25,27,29,30,32,33,34,37,38,39,40,42,44,48,49,50,51,52,53,54,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,76,78,79,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,75,1.03s,1.03s,EPP-PSL,1,2,4,5,7,8,9,10,11,12,14,15,16,17,19,20,21,22,25,27,29,30,32,33,34,37,38,39,40,42,44,48,49,50,51,52,53,54,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,76,78,79,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,80,0.95s,0.95s,EPP-PSL,1,2,4,5,7,8,9,11,12,14,15,18,19,20,21,22,25,26,27,30,31,32,33,34,35,37,38,39,40,41,43,46,48,49,51,52,53,54,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,76,77,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,80,0.99s,0.99s,EPP-PSL,1,2,4,5,7,8,9,11,12,14,15,18,19,20,21,22,25,26,27,30,31,32,33,34,35,37,38,39,40,41,43,46,48,49,51,52,53,54,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,76,77,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,80,1.03s,1.03s,EPP-PSL,1,2,4,5,7,8,9,11,12,14,15,18,19,20,21,22,25,26,27,30,31,32,33,34,35,37,38,39,40,41,43,46,48,49,51,52,53,54,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,76,77,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,85,0.95s,0.95s,EPP-PSL,1,2,4,5,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,37,38,39,40,41,43,44,48,49,50,51,52,53,54,55,56,57,58,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,78,79,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,85,0.99s,0.99s,EPP-PSL,1,2,4,5,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,37,38,39,40,41,43,44,48,49,50,51,52,53,54,55,56,57,58,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,78,79,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,85,1.03s,1.03s,EPP-PSL,1,2,4,5,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,25,26,27,28,30,31,32,33,34,37,38,39,40,41,43,44,48,49,50,51,52,53,54,55,56,57,58,60,61,63,64,65,66,67,69,70,71,72,74,75,76,77,78,79,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,90,0.95s,0.95s,EPP-PSL,1,2,4,5,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,25,26,27,30,31,32,33,34,36,37,38,39,40,41,42,44,46,47,48,49,50,51,52,53,54,56,57,58,60,61,62,63,64,65,66,67,69,70,71,72,74,75,76,78,79,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,90,0.99s,0.99s,EPP-PSL,1,2,4,5,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,25,26,27,30,31,32,33,34,36,37,38,39,40,41,42,44,46,47,48,49,50,51,52,53,54,56,57,58,60,61,62,63,64,65,66,67,69,70,71,72,74,75,76,78,79,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,90,1.03s,1.03s,EPP-PSL,1,2,4,5,7,8,9,10,11,14,15,16,17,18,19,20,21,22,23,25,26,27,30,31,32,33,34,36,37,38,39,40,41,42,44,46,47,48,49,50,51,52,53,54,56,57,58,60,61,62,63,64,65,66,67,69,70,71,72,74,75,76,78,79,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,95,0.95s,0.95s,EPP-PSL,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,25,27,29,30,31,32,33,34,35,37,38,39,40,41,43,44,46,47,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,95,0.99s,0.99s,EPP-PSL,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,25,27,29,30,31,32,33,34,35,37,38,39,40,41,43,44,46,47,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,78,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,1,95,1.03s,1.03s,EPP-PSL,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,25,27,29,30,31,32,33,34,35,37,38,39,40,41,43,44,46,47,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,100,0.95s,0.95s,EPP-PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,100,0.99s,0.99s,EPP-PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,100,1.03s,1.03s,EPP-PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,70,0.95s,0.95s,EPP-PSL,2,4,5,7,8,9,10,12,13,15,16,17,19,21,22,23,24,26,27,28,31,32,35,37,38,40,41,42,43,45,46,47,50,51,52,55,56,57,58,59,60,61,63,65,67,68,69,70,71,72,73,76,77,78,79,82,83,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,70,0.99s,0.99s,EPP-PSL,2,4,5,7,8,9,10,12,13,15,16,17,19,21,22,23,24,26,27,28,31,32,35,37,38,40,41,42,43,45,46,47,50,51,52,55,56,57,58,59,60,61,63,65,67,68,69,70,71,72,73,76,78,79,82,83,84,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,70,1.03s,1.03s,EPP-PSL,2,4,5,7,8,9,10,12,13,15,16,17,19,21,22,23,24,26,27,28,31,32,35,37,38,40,41,42,43,45,46,47,50,51,52,55,56,57,58,59,60,61,63,65,67,68,69,70,71,72,73,76,77,78,79,82,83,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,75,0.95s,0.95s,EPP-PSL,1,2,5,7,8,9,10,12,13,15,16,17,18,19,21,22,23,24,27,28,29,30,31,32,34,35,37,40,41,42,43,45,46,47,48,50,51,55,56,57,58,59,60,61,65,66,67,68,70,71,72,75,76,78,79,81,83,84,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,75,0.99s,0.99s,EPP-PSL,1,2,5,7,8,9,10,12,13,15,16,17,18,19,21,22,23,24,27,28,29,30,31,32,34,35,37,40,41,42,43,45,46,47,48,50,51,55,56,57,58,59,60,61,65,66,67,68,70,71,72,75,76,78,79,81,83,84,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,75,1.03s,1.03s,EPP-PSL,1,2,5,7,8,9,10,12,13,15,16,17,18,19,21,22,23,24,27,28,29,30,31,32,34,35,37,40,41,42,43,45,46,47,48,50,51,55,56,57,58,59,60,61,65,66,67,68,70,71,72,75,76,78,79,81,83,84,85,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,80,0.95s,0.95s,EPP-PSL,2,4,5,7,8,9,10,13,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,51,55,56,57,58,59,60,61,63,65,67,68,69,70,71,72,76,77,78,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,80,0.99s,0.99s,EPP-PSL,2,4,5,7,8,9,10,13,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,51,55,56,57,58,59,60,61,63,65,67,68,69,70,71,72,76,77,78,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,80,1.03s,1.03s,EPP-PSL,2,4,5,7,8,9,10,13,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,51,55,56,57,58,59,60,61,63,65,67,68,69,70,71,72,76,77,78,82,83,84,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,85,0.95s,0.95s,EPP-PSL,1,2,3,4,5,7,8,9,12,13,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,75,76,78,79,80,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,85,0.99s,0.99s,EPP-PSL,1,2,3,4,5,7,8,9,12,13,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,75,76,78,79,80,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,85,1.03s,1.03s,EPP-PSL,1,2,3,4,5,7,8,9,12,13,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,34,35,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,75,76,78,79,80,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,90,0.95s,0.95s,EPP-PSL,1,2,3,4,5,6,7,8,9,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,37,39,40,41,42,43,44,45,46,47,48,49,50,51,55,56,57,58,59,60,61,63,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,83,84,85,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,90,0.99s,0.99s,EPP-PSL,1,2,3,4,5,6,7,8,9,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,37,39,40,41,42,43,44,45,46,47,48,49,50,51,55,56,57,58,59,60,61,63,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,83,84,85,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,90,1.03s,1.03s,EPP-PSL,1,2,3,4,5,6,7,8,9,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,37,39,40,41,42,43,44,45,46,47,48,49,50,51,55,56,57,58,59,60,61,63,65,66,67,68,69,70,71,72,73,75,76,77,78,79,80,82,83,84,85,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,95,0.95s,0.95s,EPP-PSL,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,75,76,78,79,80,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,95,0.99s,0.99s,EPP-PSL,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,75,76,78,79,80,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0
f,4,2,95,1.03s,1.03s,EPP-PSL,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,55,56,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,75,76,78,79,80,82,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,100,0.95s,0.95s,EPP-PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,100,0.99s,0.99s,EPP-PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,100,1.03s,1.03s,EPP-PSL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,70,0.95s,0.95s,EPP-PSL,1,3,4,5,6,7,8,10,12,13,14,17,18,20,21,22,23,24,25,26,27,28,32,36,37,38,39,40,41,44,45,47,48,50,53,54,55,56,57,58,61,62,63,64,67,68,71,74,75,76,78,79,80,81,83,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,70,0.99s,0.99s,EPP-PSL,1,3,4,5,6,7,8,10,12,13,14,17,18,20,21,22,23,24,25,26,27,28,32,37,38,39,40,41,42,44,45,47,48,50,53,54,55,56,57,58,61,62,63,64,67,68,71,74,75,76,78,79,80,81,83,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,70,1.03s,1.03s,EPP-PSL,1,3,4,5,6,7,8,10,12,13,14,17,18,20,21,22,23,24,25,26,27,28,32,36,37,38,39,40,41,44,45,47,48,50,53,54,55,56,57,58,61,62,63,64,67,68,71,74,75,76,78,79,80,81,83,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,75,0.95s,0.95s,EPP-PSL,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,22,23,24,25,26,27,28,33,36,37,38,39,40,42,44,45,46,47,48,53,54,55,56,57,58,60,61,64,66,67,68,70,71,75,76,77,78,79,80,82,83,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,75,0.99s,0.99s,EPP-PSL,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,22,23,24,25,26,27,28,33,36,37,38,39,40,42,44,45,46,47,48,53,54,55,56,57,58,60,61,64,66,67,68,70,71,75,76,77,78,79,80,82,83,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,75,1.03s,1.03s,EPP-PSL,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,22,23,24,25,26,27,28,33,36,37,38,39,40,42,44,45,46,47,48,53,54,55,56,57,58,60,61,64,66,67,68,70,71,75,76,77,78,79,80,82,83,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,80,0.95s,0.95s,EPP-PSL,1,3,4,5,6,7,8,9,10,11,12,13,14,17,18,20,21,22,23,24,25,26,27,28,29,32,34,37,38,39,40,42,44,45,47,48,49,50,53,54,55,56,57,58,59,60,61,62,66,67,68,69,70,74,75,76,77,78,79,80,81,83,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,80,0.99s,0.99s,EPP-PSL,1,3,4,5,6,7,8,9,10,11,12,13,14,17,18,20,21,22,23,24,25,26,27,28,29,32,34,37,38,39,40,42,44,45,47,48,49,50,53,54,55,56,57,58,59,60,61,62,66,67,68,69,70,74,75,76,77,78,79,80,81,83,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,80,1.03s,1.03s,EPP-PSL,1,3,4,5,6,7,8,9,10,11,12,13,14,17,18,20,21,22,23,24,25,26,27,28,29,32,34,37,38,39,40,42,44,45,47,48,49,50,53,54,55,56,57,58,59,60,61,62,66,67,68,69,70,74,75,76,77,78,79,80,81,83,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,85,0.95s,0.95s,EPP-PSL,1,3,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,33,34,37,38,39,40,41,44,45,46,47,48,50,51,53,54,55,56,57,58,60,61,62,64,66,67,68,69,71,74,75,76,78,79,80,81,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,85,0.99s,0.99s,EPP-PSL,1,3,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,33,34,37,38,39,40,41,44,45,46,47,48,50,51,53,54,55,56,57,58,60,61,62,64,66,67,68,69,71,74,75,76,78,79,80,81,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,85,1.03s,1.03s,EPP-PSL,1,3,4,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,33,34,37,38,39,40,41,44,45,46,47,48,50,51,53,54,55,56,57,58,60,61,62,64,66,67,68,69,71,74,75,76,78,79,80,81,83,85,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,90,0.95s,0.95s,EPP-PSL,1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,29,31,32,34,36,37,38,39,40,42,44,45,46,47,48,49,50,53,54,55,56,57,58,60,61,62,63,64,66,67,68,70,71,72,74,75,76,77,78,79,80,81,83,84,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,90,0.99s,0.99s,EPP-PSL,1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,29,31,32,34,36,37,38,39,40,42,44,45,46,47,48,49,50,53,54,55,56,57,58,60,61,62,63,64,66,67,68,70,71,72,74,75,76,77,78,79,80,81,83,84,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,90,1.03s,1.03s,EPP-PSL,1,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,29,31,32,34,36,37,38,39,40,42,44,45,46,47,48,49,50,53,54,55,56,57,58,60,61,62,63,64,66,67,68,70,71,72,74,75,76,77,78,79,80,81,83,84,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,95,0.95s,0.95s,EPP-PSL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,71,74,75,76,77,78,79,80,81,83,85,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,95,0.99s,0.99s,EPP-PSL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,71,74,75,76,77,78,79,80,81,83,85,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
f,5,0,95,1.03s,1.03s,EPP-PSL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,71,74,75,76,77,78,79,80,81,83,85,86,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0
